id,track_id,desc,created_at,updated_at
67fdad58-b3ef-43f3-860e-400d42be17f5,f9d328f1-09a7-4363-a333-e773cb6dda9b,with Mike Dillon of Les Claypool's Flying Frog Brigade on percussion,2024-06-17 18:22:00.346261,2024-06-17 18:22:00.346261
c7a2b1e5-0ea3-46fb-87aa-53be9f2fbf50,12015487-4258-4042-a050-291fab3c701f,Completes 11/7 version.,2020-02-22 16:34:07.374518,2020-02-22 16:34:07.374518
1b132b6f-5968-4c2a-a4f2-817dbeb21ef5,df6c3cad-8343-4b13-9e00-01e0b2606a95,inverted,2020-02-22 16:33:40.885849,2020-02-22 16:33:40.885849
78986382-d7ad-436b-99b7-2e41b42d2ccd,82637dbf-5baa-4aff-acea-15d67dcb8d13,inverted,2020-02-22 16:33:40.946403,2020-02-22 16:33:40.946403
a14c1a58-6957-40f1-8fa9-728f62ac4fd5,7cd08ead-3e98-4bf4-bc8a-c574fee449c3,inverted,2020-02-22 16:33:42.357539,2020-02-22 16:33:42.357539
e8be1ef7-be03-4d15-8ad0-0d03d24b0900,87b7dbdf-7f61-43d2-8dcd-b150e755908a,LTP 2/1/19 (153 shows),2023-04-13 17:42:00.563947,2023-04-13 17:42:00.563947
db65a046-eda0-4ecf-801b-a75cf4135eeb,68069a03-b64d-48d4-9ace-26fab2aa98ba,inverted,2020-02-22 16:33:47.038163,2020-02-22 16:33:47.038163
49047854-0094-4762-9821-3dedc58cb20d,25ea5590-0626-435b-b849-0d527a54f32a,inverted,2023-04-13 17:42:33.458458,2023-04-13 17:42:33.458458
19028080-69f1-46bf-97b3-bfae63de3e10,4dc912ba-685c-4e20-8b4e-1ca279604916,Completes 1/18 version.,2020-05-11 01:13:18.097384,2020-05-11 01:13:18.097384
1606b029-c460-415f-9421-259ad91435a3,d5789c44-2cf0-4017-a577-511ca5297796,unfinished,2020-05-19 18:32:47.904243,2020-05-19 18:32:47.904243
cbc8fe16-38f7-4017-b3af-9c75e74c4e8b,ff2fd1df-bc9f-4aee-a111-7627437c6fbf,unfinished,2020-02-22 16:34:13.012791,2020-02-22 16:34:13.012791
42a645e0-1796-4487-986c-25d527d31d4e,38bf6466-c78e-4112-8fb3-b28af8822477,unfinished,2020-02-22 16:34:13.195645,2020-02-22 16:34:13.195645
18503b0f-73f2-4645-9576-4eba4ce5aa86,be0689d9-17af-41af-9f90-59568f0b67bc,with Mike Dillon of Les Claypool's Flying Frog Brigade on percussion,2024-06-17 18:22:09.297542,2024-06-17 18:22:09.297542
0439ff4e-2fe4-401e-9db0-4a9bcb786222,a42ae587-e632-4a19-87aa-e534e10e951c,unfinished,2020-05-19 18:36:06.760212,2020-05-19 18:36:06.760212
031cde1d-3a25-4944-afbb-73e78627fd78,53d788e1-4149-47a5-a054-f89d9164369d,unfinished,2020-02-22 16:34:14.278122,2020-02-22 16:34:14.278122
91eca114-d365-4651-8baa-3d91c8653d84,ccb10139-ed7a-436c-9c29-de2aec9474d6,inverted,2020-02-22 16:34:14.534010,2020-02-22 16:34:14.534010
492d8733-8464-4680-8321-360f2c6cc171,9bed0ec0-51d5-46ee-bd0f-6d0164993df5,unfinished,2020-05-19 18:39:23.208465,2020-05-19 18:39:23.208465
579410bd-2668-4431-9b3b-fdb8969330fe,2defe9f8-3913-42c5-9cd6-0a1bf610a2dd,unfinished,2020-05-19 18:40:12.866436,2020-05-19 18:40:12.866436
efc87568-341d-43e2-8025-a4550e5369dd,6fd1135a-bf55-4edc-93f7-c8eab84ac721,unfinished,2020-02-22 16:34:15.285912,2020-02-22 16:34:15.285912
7d5019b1-901f-495b-8c14-16d8ed35beca,f26a1ecb-0c1b-400e-9562-4ff55ea87752,Completes 12/29 version.,2020-02-22 16:34:15.962372,2020-02-22 16:34:15.962372
7ae274e4-37b2-4f54-a7d1-afdebf498105,2b4f7a5c-0f12-4c62-bcf8-b8bc8e50f53b,With 'Never Trust A Woman' (Brent Mydland) vocals.,2020-02-22 16:34:16.682399,2020-02-22 16:34:16.682399
efb7d88a-a68d-4821-969e-b69d334cd22f,a4b9758d-a24d-4e8d-abee-8f19f5fd0dfd,Completes 12/30 version.,2020-02-22 16:34:16.768203,2020-02-22 16:34:16.768203
4f4063b2-3521-4558-8fbc-719e013c0d2b,6874c365-2b38-44eb-98d8-514d79633b9c,unfinished,2020-02-22 16:34:16.903706,2020-02-22 16:34:16.903706
6521fb28-60f8-4e73-87ed-322994e931a7,6443e9ec-1729-4d13-ab0f-2a57a7795a7a,unfinished,2020-02-22 16:34:17.250446,2020-02-22 16:34:17.250446
809bca5b-289a-43b6-acd1-44a443b48747,b5cb87df-a335-4076-9d5e-04b642f04838,unfinished,2023-07-12 05:21:52.039366,2023-07-12 05:21:52.039366
c005f1bc-5995-4a1f-b4fe-af0349282422,83424e5a-ce77-4067-b487-c0451504945f,Excerpt only. Part of 'History of the Disco Biscuits'.,2020-02-22 16:34:17.366627,2020-02-22 16:34:17.366627
a75dda0d-4a90-4ecc-b26b-91c3b807d1c4,df7332e5-5378-432d-a878-63999ebe0307,Excerpt only. Part of 'History of the Disco Biscuits'.,2020-02-22 16:34:17.469992,2020-02-22 16:34:17.469992
915f6f80-21f2-4fbe-8bdd-5e236f69f95f,91dc2bea-1f34-49c9-9f8f-61e6ea162625,Excerpt only. Part of 'History of the Disco Biscuits'.,2020-02-22 16:34:17.578086,2020-02-22 16:34:17.578086
2ea4c2f5-3bbb-4543-8c17-99354656fbba,a4db7aef-a780-4ae5-9b90-3efad7f4ceb2,Excerpt only. Part of 'History of the Disco Biscuits'.,2020-02-22 16:34:17.654891,2020-02-22 16:34:17.654891
22b51785-5a64-4786-ba20-88f681a7bd9d,5a5bbf9f-f8d6-4ce2-9171-0aa93a41f53e,unfinished,2020-02-22 16:34:18.046047,2020-02-22 16:34:18.046047
029ce517-83a2-41ed-9507-ddca90ffb7c6,0a57797e-0fbc-44ef-a96d-e38bafdf8067,with 'Hope' tease,2024-08-07 03:14:34.401503,2024-08-07 03:14:34.401503
1f7ff747-3ee5-4996-a27c-00bca7d7f074,18218c8d-38b4-4b49-a4d1-f8ccc7e3ffd7,Completes 12/29 version.,2020-02-22 16:34:18.278454,2020-02-22 16:34:18.278454
48eaced6-481c-40fe-b2ae-f07d7bbe3f35,f3d2bfc5-de81-4c8f-a981-31b91a5a3812,With 'Shem-Rah Boo' tease.,2020-02-22 16:34:18.370021,2020-02-22 16:34:18.370021
2e50104f-2117-4d24-826e-996348895119,15d0c9c9-538d-4c8d-b655-18dbcf06063e,with Warren Haynes (guitar),2024-08-07 19:28:07.394974,2024-08-07 19:28:07.394974
462a8285-99f7-45f3-8b82-8e4c3d218c3d,470e27a2-1a3d-4326-bb5d-e5514f18de84,"Dyslexic version (ending first, then beginning).",2020-02-22 16:34:21.719227,2020-02-22 16:34:21.719227
fbc3fce5-ff36-411f-97b0-5c884d947d22,a83a326a-54c7-4bd7-8709-b90b673a710b,With 'Mindless Dribble' tease.,2020-02-22 16:34:27.460079,2020-02-22 16:34:27.460079
eed6a249-c1f3-4685-86f7-807e854f52fb,ab3690dc-5377-4af3-b0f7-14bd818d5513,With 'The Very Moon' tease.,2020-02-22 16:34:28.083031,2020-02-22 16:34:28.083031
15aef9ab-f6b8-482c-a6e9-34918c256f00,0b7212fb-6180-4fc9-8062-56e5337b4b3a,Song preceded by interview.,2020-02-22 16:34:28.533787,2020-02-22 16:34:28.533787
e6d10677-29a9-46a4-84fd-da65a4ba5273,47a3580b-f468-428b-84c0-afc83e0dac3a,Song preceded by interview.,2020-02-22 16:34:28.671499,2020-02-22 16:34:28.671499
ce700838-2107-40c3-b2f6-8c22e91ea81f,35fc3e73-25e4-49f0-8ece-2476fa5b1c58,inverted,2020-02-22 16:34:10.188537,2020-02-22 16:34:10.188537
b585a7b6-2cfa-4b51-9009-a35375fb8bd9,2ab2d421-82ba-469e-8f0b-25fcb1253772,inverted,2020-02-22 16:34:11.292658,2020-02-22 16:34:11.292658
6e0b8fea-4805-45f2-b7c0-d715def1a2f8,ff7af7b4-ca14-461f-8ed0-47682e473b1a,inverted,2020-02-22 16:34:11.371014,2020-02-22 16:34:11.371014
c729cb3d-ba80-439a-a6d5-1025e6696ac7,1fa535b0-c59c-4ebf-91d5-bb3836764761,inverted,2020-02-22 16:34:11.678385,2020-02-22 16:34:11.678385
6a232093-b8c7-481d-8517-1a68d87e1127,437337c4-9a3d-4c0e-8a71-f27872fc1dbe,inverted,2020-02-22 16:34:19.582443,2020-02-22 16:34:19.582443
dedc9277-0a64-4d04-967d-7325b1efea77,c504c3c2-8008-4d8d-abcd-2722f837f682,inverted,2020-02-22 16:34:21.556667,2020-02-22 16:34:21.556667
2a747079-e1bf-48a3-bc0c-08e2361b70af,38202e6b-1c78-4aad-9269-a291f640268d,inverted,2020-02-22 16:34:24.980266,2020-02-22 16:34:24.980266
09ff4eec-909d-4e6c-abad-14709927a402,55e16a6f-69b1-4d18-a0c8-17b599b6fd35,Song preceded by interview.,2020-02-22 16:34:28.744647,2020-02-22 16:34:28.744647
4daf8ec5-e946-4b0f-9f50-3991de39639c,4c64f2ee-8858-4f8c-9f98-cece17ac1c93,Song preceded by interview.,2020-02-22 16:34:28.814081,2020-02-22 16:34:28.814081
a8a47a41-ded4-4451-8021-1b755c5923df,4c64f2ee-8858-4f8c-9f98-cece17ac1c93,Version from 'Uncivilized Area'.,2020-02-22 16:34:28.841324,2020-02-22 16:34:28.841324
f2b92c98-fcf6-4219-9c06-ce095ab5d623,4a576edf-21f6-42d8-b591-02672ea4bac8,Unfinished.  The band stopped at the start of the ending vocal section because the power was about to get pulled.,2020-02-22 16:34:30.409684,2020-02-22 16:34:30.409684
b695f330-b9d0-48a9-835c-86985727b289,0c0cf207-bac3-435e-8523-5ca47a23ff06,with ‘Rock Candy’ ending fake out,2024-08-10 16:33:19.692157,2024-08-10 16:33:19.692157
e7b48518-2c80-4c94-9540-b6a9d8cd58b7,0ce74af9-26d6-4b32-898c-c69110bcebee,with ‘Femininomenon’ (Chappell Roan) samples,2024-08-12 17:47:16.357709,2024-08-12 17:47:16.357709
accf20da-d3d9-4c55-b529-767cf49e66fc,3100e856-d8e5-49dd-b872-432076497ad0,with ‘DMT’ (Shpongle) samples,2024-08-12 17:47:56.750984,2024-08-12 17:47:56.750984
868ff328-ba07-494c-aec8-885c179928b7,f774a796-0fe9-416a-96cf-4f942c802d2f,with ‘Miracles’ fakeout ,2024-08-13 22:02:52.386588,2024-08-13 22:02:52.386588
821ee4e0-c18b-41df-896b-7843b026b556,416755a0-b4ab-4e35-987d-b91b8360257a,middle section only,2024-08-17 07:05:28.940565,2024-08-17 07:05:28.940565
9c09677c-4f68-46c3-9a25-be366cca5b06,f04edbab-3dae-4d79-a3b3-611bf4f1862b,ending only,2024-08-17 07:05:38.937176,2024-08-17 07:05:38.937176
1f9fb297-39a9-44a3-ac30-b3ea702696cc,8158257d-b738-4428-b4d0-e5006a87c2f5,"dyslexic version (ending first, then beginning)",2024-08-17 07:05:54.742267,2024-08-17 07:05:54.742267
1ef2e96d-5262-48c6-a361-5f80184d90db,3a0ca0fb-8ded-4678-a2e4-1df4fdc78cc9,"dyslexic version (ending first, then beginning)",2024-08-17 07:06:04.745906,2024-08-17 07:06:04.745906
3fd1472f-4537-4e0c-bcf0-43ded442e7e9,b4e1f092-0ad8-4854-83e5-c267147fdcc1,inverted,2024-08-20 14:58:22.187030,2024-08-20 14:58:22.187030
c27548f8-8dd1-450a-9ff2-a8d3db4b1f06,b4e1f092-0ad8-4854-83e5-c267147fdcc1,Last Time Inverted 8/15/03 (140 shows),2024-08-20 14:58:22.202113,2024-08-20 14:58:22.202113
9e7838f1-1520-4b2e-ade8-e7d582fd8a46,20909f56-68a1-441e-a288-928e40a1fb26,with 'Superman' theme (John Williams) teases,2024-11-14 04:37:00.466970,2024-11-14 04:37:00.466970
504fd5a7-4ecd-4bf8-a636-cd305388cbb8,ed07074d-77c5-4353-937e-135ea824db72,with 'Shem-Rah Boo' tease,2024-11-14 04:37:18.523080,2024-11-14 04:37:18.523080
10343f38-9d21-4539-b28c-f61f026a972e,ed07074d-77c5-4353-937e-135ea824db72,inverted,2024-11-14 04:37:18.570107,2024-11-14 04:37:18.570107
938ed080-d4cf-4206-8071-c8af02d5e245,1183530a-a7d2-4bfe-aee9-43aec1e0886b,with 'While My Guitar Gently Weep' (The Beatles) tease,2024-11-14 04:37:25.950610,2024-11-14 04:37:25.950610
67672a1d-7b77-42af-982b-40dbfc55b6f9,0f5cf4dc-5d16-46d4-b3b6-6e6caac2d6b2,1st time inverted,2024-11-14 04:37:38.393991,2024-11-14 04:37:38.393991
a0fe57f5-abfd-4a65-ae9b-98d4b30d5809,063b0c11-c22e-470b-acec-1b0899bdee7e,1st time inverted,2023-04-13 17:44:24.796461,2023-04-13 17:44:24.796461
17bcc75a-dfdd-429d-bb5f-174397552cac,2a8a09c4-0629-424b-a3a6-4d2e4fb835e6,inverted,2023-08-09 17:41:39.580320,2023-08-09 17:41:39.580320
41537709-c9a3-4ede-a6a2-80649de4e863,81c808af-1818-48b5-a2ed-cf7713b01302,Segued out of Mauricio's set.  With DJ Mauricio on Roland MC-505.,2020-02-22 16:34:31.744500,2020-02-22 16:34:31.744500
9ba90d58-764e-464d-892f-d4501363a880,92bb9e62-4343-4147-aea6-3c3f301e2fa8,With 'We want the dub' chant.,2020-02-22 16:34:31.806018,2020-02-22 16:34:31.806018
17a1ba92-59da-47cf-bdd7-850beca8de51,535776b7-926a-4627-845b-25bc5c9acc52,Reggae version.,2020-02-22 16:34:31.917374,2020-02-22 16:34:31.917374
e4badb86-cd20-4a8e-ad9a-325bd1d10af4,08cbd95a-0548-4fa4-971a-9d41d47c70fa,With 'Spinning Wheel' tease.,2020-02-22 16:34:32.143617,2020-02-22 16:34:32.143617
caa04018-9e54-4c01-8484-776f11c96a16,0f5cf4dc-5d16-46d4-b3b6-6e6caac2d6b2,with 'Vassillios' tease,2024-11-14 04:37:38.451586,2024-11-14 04:37:38.451586
88ac9d8a-f322-4bc9-a54a-717331f0ba72,5c547423-a4be-42f4-ab66-38a88eb614f6,with ‘Funkytown’ (Lipps Inc.) teases,2024-11-23 14:32:41.994271,2024-11-23 14:32:41.994271
99b014b1-1221-4a8f-a034-1f7433ee175f,034e5545-dc9a-4e42-be8d-feb1d00cee0e,"Dyslexic version (ending first, then beginning). ",2020-02-22 16:34:34.193516,2020-02-22 16:34:34.193516
365fc652-c2b4-4c56-8913-804972a7844a,ca55a25e-785a-4e0c-a46e-0dd7d2382c58,with 'Bazaar Escape' tease,2024-08-07 03:23:54.429798,2024-08-07 03:23:54.429798
143b4d25-b59c-4a3d-bf9d-de022d58c089,a01f5b4f-6262-41a4-a311-2461c00ab878,unfinished,2020-05-19 18:41:32.245631,2020-05-19 18:41:32.245631
a1ca3822-379a-4d4b-a448-5fde3630ac16,64833746-d0fe-4516-a9d8-3c28f8843df8,Second verse only.,2020-02-22 16:34:35.801848,2020-02-22 16:34:35.801848
ddd9825d-6506-4c41-9163-8103d6c02e3e,b6c748fa-865a-41ad-b4fb-9ff1a0e34253,unfinished,2020-05-19 18:42:33.058749,2020-05-19 18:42:33.058749
80334ccd-c1e7-483d-89e0-09b75816d12a,088b28b0-6ac7-44dc-9f1f-75a0a6003a3e,unfinished,2020-05-19 18:43:22.863575,2020-05-19 18:43:22.863575
6343d1cf-37e8-449b-8f49-91f5aaeaa025,16d261f6-240f-4282-b602-148193e737b7,unfinished,2020-05-19 18:46:49.727359,2020-05-19 18:46:49.727359
6894dbf2-e29d-4473-955b-9d08f3616263,b1f4b1f2-7265-44e2-9a4a-7a576dfcfd0b,unfinished ,2023-10-29 19:56:19.685871,2023-10-29 19:56:19.685871
0ca7cbd0-6dc2-4eb7-9398-45f6cd0a7952,0448973a-521a-4c67-aea4-de56401ef73f,dyslexic,2020-05-24 22:13:43.576307,2020-05-24 22:13:43.576307
67917faa-1acb-4c3c-87ae-e1940c8aa6ea,0553c7ff-e446-4026-b943-a9b8e175031b,dyslexic,2020-05-24 22:14:41.885815,2020-05-24 22:14:41.885815
09016c75-552f-4361-b4fc-7bf4ca728ee2,b75824e8-9528-4069-8961-2fd020ed72ef,with 'Voices Insane' intro fakeout,2024-08-07 03:24:04.651581,2024-08-07 03:24:04.651581
5cbf63cc-b0e3-47d4-862e-6723caccdd3c,7146f702-7fba-48ef-a553-e65788d83657,unfinished,2020-05-24 22:15:16.944010,2020-05-24 22:15:16.944010
ccac2570-766b-40b6-b08e-5a62f99bc8c4,210400bb-3d97-4bc8-95c0-2512fe96e7fa,inverted,2024-03-17 17:10:55.554111,2024-03-17 17:10:55.554111
161a54eb-b6a3-49a6-9d5a-62e391ec0ee2,2631d7ba-9159-49c0-8ca5-41e26745dce7,unfinished,2020-05-24 22:15:27.827856,2020-05-24 22:15:27.827856
4d6b7e27-d264-4f13-b9c2-8f8e1184c41c,45f2a409-502a-4be3-91b5-873dc4d966b4,With 'I-Man' tease.,2020-05-26 03:00:46.526676,2020-05-26 03:00:46.526676
3c5edc86-ed9e-40ab-8adc-763859d35903,d33073fc-d47f-4a46-b631-ca5fb5b27c07,unfinished,2020-05-31 03:46:03.263924,2020-05-31 03:46:03.263924
5afcc9cc-bb69-47f2-9124-5673f83def9a,1c634717-e118-4435-b443-ce6abd86f3f6,unfinished,2020-05-31 03:46:10.241394,2020-05-31 03:46:10.241394
eb40ddba-fa71-4774-960f-e915b7e751e3,7600de0c-903b-4171-8349-d473f56e1fad,unfinished,2020-06-23 01:51:41.850786,2020-06-23 01:51:41.850786
56091803-f996-4a3e-aac3-35029126a21a,4a57ef5f-8504-4b02-ae77-aa4a9af3773f,unfinished,2021-09-18 06:50:01.281031,2021-09-18 06:50:01.281031
c8cbeaad-5cb7-4ec4-8893-46726222091f,08fcb52c-7b3e-47b7-9631-691c16602af6,unfinished,2021-09-18 06:50:04.843247,2021-09-18 06:50:04.843247
1b751a69-33a0-461a-a566-4dbc43c3ce13,a921525a-8926-4573-aa47-b64b0172d8d2,unfinished,2021-09-19 04:04:10.896493,2021-09-19 04:04:10.896493
c6522081-8d9f-4ab7-ab4f-1c6c53179243,78f659b2-d766-47d9-97b7-9d14940f52cc,middle section only,2024-08-07 03:24:17.670271,2024-08-07 03:24:17.670271
5a0add2b-1bdd-4d61-81ef-359050a3c2a8,1c3aa81b-9385-4527-bf3a-a730c9c97d9d,with Mike Dillon of Les Claypool's Flying Frog Brigade on percussion,2024-06-17 18:22:44.501242,2024-06-17 18:22:44.501242
0680a117-8cfc-427d-82ca-66fe362a83ee,1c3aa81b-9385-4527-bf3a-a730c9c97d9d,with Stanton Moore of Galactic on drums,2024-06-17 18:22:44.516875,2024-06-17 18:22:44.516875
f54eb87f-2980-46d8-b36d-3d0cc659e28a,038ceb6c-80ef-41be-a32c-75c48cafd643,inverted,2020-02-22 16:34:33.957004,2020-02-22 16:34:33.957004
0aec5eac-0c61-4d98-99fc-736e225b5ad4,f1909feb-6087-4488-bceb-8895352eb2d0,1st time inverted,2023-06-18 22:19:08.622038,2023-06-18 22:19:08.622038
3dac08a5-f865-4394-aaa7-803ab6692dd8,13f69d0d-bc2c-499a-b4b0-0abfc9ab07ce,inverted,2020-02-22 16:34:36.842540,2020-02-22 16:34:36.842540
f48ac655-60cf-4634-973a-44991244bb01,65a96e93-bb2d-4baa-a821-084707f491f5,inverted,2020-02-22 16:34:39.793909,2020-02-22 16:34:39.793909
4f654485-b16e-4a58-8d31-3da43c855843,f2c73bd2-e91f-4f18-870f-b3d3edbf3ffe,inverted,2020-02-22 16:34:41.706609,2020-02-22 16:34:41.706609
1c9ffb3f-e7ed-4599-b41a-27b45961302c,9e7c59b0-5509-46d7-abcf-7551148e05cd,inverted,2020-02-22 16:34:42.042002,2020-02-22 16:34:42.042002
ce3203bf-e778-4188-a8ca-77e94a3d8712,ca0df944-fe0c-4e0f-ac46-538efdc28ce0,inverted,2020-02-22 16:34:44.436465,2020-02-22 16:34:44.436465
ea8be3a4-8fa6-46d2-90bd-7ad675886b07,2743bc21-69ad-45de-bdfe-87364e09c06d,inverted,2020-02-22 16:34:46.400252,2020-02-22 16:34:46.400252
c3b1da8d-90c2-4442-8561-7a0c3653f58b,2ff47053-d7ae-41aa-8ab3-663cc668c156,FTP (Martha & The Vandellas),2023-04-16 22:38:11.615113,2023-04-16 22:38:11.615113
fdd0faee-a191-4b9e-abcc-33e7a154bff4,0a1a4fc3-0c8c-47cc-b06b-71e6e9f617ff,with 'On Time' samples (FTP 10/10/09),2024-08-07 19:30:02.544875,2024-08-07 19:30:02.544875
586e5b7e-b072-4c18-89c4-23954b13ee9e,a4b71acf-2770-4746-86b4-c66503cd6041,with 'Where the Streets Have No Name' (U2) tease,2020-05-12 02:52:03.011331,2020-05-12 02:52:03.011331
9545f853-a213-4050-867e-ef2ac35ccb7e,33011579-cbf9-4fc0-98d9-ecc6ff650936,Reworked version (from the 05/28/03 Perfume show).,2020-02-22 16:35:00.860056,2020-02-22 16:35:00.860056
e7800f91-4eda-4e34-9507-d178ab428356,a1662900-09e7-47bd-a733-93030bd2e11b,Dyslexic completion of 7/26 version.,2020-02-22 16:35:01.114863,2020-02-22 16:35:01.114863
a69aea67-801f-4bdb-9c9a-37622e49a2cc,a056ee9a-0501-489d-834b-734d510dd0fd,"ending only, completes 8/30 & 8/31 versions",2024-08-09 01:59:37.463158,2024-08-09 01:59:37.463158
f56a2af8-a6c7-4129-aefc-ba1247cf19fd,fae30f88-cd8c-49aa-9b7b-2454db37d758,unfinished,2024-08-09 02:21:14.569099,2024-08-09 02:21:14.569099
e0f34b85-fc63-48d5-9fba-483bb0060d47,fae30f88-cd8c-49aa-9b7b-2454db37d758,with ‘And The Ladies…’ ending fakeout,2024-08-09 02:21:14.623688,2024-08-09 02:21:14.623688
20d41468-11ba-4fd0-87fc-4ff10a7ec5f4,9eda6af9-b3b3-4a12-9c3f-2e0023e1e47f,unfinished,2024-08-10 16:40:08.453183,2024-08-10 16:40:08.453183
5023c50e-f4cd-4257-87f7-aac309f87a4c,4c0a290d-d885-47d7-bafe-e348148d0af5,unfinished,2024-08-10 16:40:19.575445,2024-08-10 16:40:19.575445
84b9285e-f755-4062-8dea-f3f448fb9c63,a60ae3a3-d44b-40cc-8564-21715ce25b7b,unfinished,2024-08-10 16:40:38.445040,2024-08-10 16:40:38.445040
73d558ba-fb3b-44a5-9139-95e18afeb0c9,f3acf6cc-6431-4abc-83e3-a831ac2d87eb,with ‘Kamaole Sands’ tease,2024-08-10 16:52:26.431897,2024-08-10 16:52:26.431897
578f7c58-c6d7-4717-8ccf-90ee7b7984a1,8f6519c2-fd70-4114-967c-7c47bf1d38ea,with ‘Basis For A Day’ tease,2024-08-10 16:52:50.469996,2024-08-10 16:52:50.469996
fc5e0dc6-8455-4cf0-a287-6e051b90eb2f,6af1697d-c592-4fa7-9b92-726fb3a393fd,with ‘Crickets’ teases,2024-08-10 16:54:07.501576,2024-08-10 16:54:07.501576
aec1ef27-50bd-41e0-9640-63b1115931bf,7e5862a1-5283-4d19-99f8-f65909a15d12,with ‘Murder She Wrote’ (Chaka Demus & Pliers) samples ,2024-08-12 18:12:43.700887,2024-08-12 18:12:43.700887
4796818c-8db5-470a-adc6-453f2f036e5d,7e5862a1-5283-4d19-99f8-f65909a15d12,with ‘Commercial Amen’ (Conspirator) jam,2024-08-12 18:12:43.734896,2024-08-12 18:12:43.734896
edede9a1-417d-4300-a099-8d76b9ba17e0,d6847dec-7c97-49fa-b907-c422397a20f6,completes 4/23 version,2024-08-17 07:07:27.310266,2024-08-17 07:07:27.310266
d406de6e-2a26-4916-97a2-f4893d0f4405,a17fb61b-1e92-4560-b64d-215cd45b2b28,dyslexic completion of 4/23 version,2024-08-17 07:07:36.205166,2024-08-17 07:07:36.205166
d1ef9a7e-7ee9-4734-bc6b-4c8fc852dfe3,07be88a3-632e-4409-ae05-5198a956ad61,with Dan Bratigan (T.E.R.A.) on trumpet,2024-08-17 07:08:23.061867,2024-08-17 07:08:23.061867
72e1ddd5-0d2e-47d4-b31d-b20642a841a5,bc06b502-07bc-464f-87da-9f09016772f1,preceded by ‘Confrontation’ end fake-out,2024-08-17 07:09:27.408666,2024-08-17 07:09:27.408666
85249158-910c-4e42-ac1c-26fad7b6008f,934139ef-a960-4788-be1d-602f42639f9a,with Joe Stapleton on guitar,2024-08-17 07:10:30.712041,2024-08-17 07:10:30.712041
31016cc9-ca1f-4292-baea-58ed1266503a,c57a9743-4d15-4df6-bde1-9fac01840a03,preceded by ‘Crystal Ball’ fake-out,2024-08-17 07:12:24.740558,2024-08-17 07:12:24.740558
206f8117-fb84-4ad1-b412-33c1240de081,898ae877-f15e-4869-9912-bd4205edda54,FTP (Cat Stevens),2024-08-17 07:13:21.304179,2024-08-17 07:13:21.304179
dd5b4360-a990-423c-9875-956195952153,898ae877-f15e-4869-9912-bd4205edda54,Marc and Jon only with Marc on acoustic guitar & Jon on keyboards,2024-08-17 07:13:21.316330,2024-08-17 07:13:21.316330
11d191f8-05aa-43e9-aa34-29615735d455,6b21cb6e-a422-4451-94b9-58a353e6989b,unfinished,2024-08-17 07:13:30.949693,2024-08-17 07:13:30.949693
f63af07d-13a0-430b-b8db-f7d6410062a2,6b21cb6e-a422-4451-94b9-58a353e6989b,dub version,2024-08-17 07:13:30.997115,2024-08-17 07:13:30.997115
fb66f8b3-df49-4408-b8f6-279cabf2a8cb,dba2d4ed-c832-4f97-94e1-f8ed3ae44483,completes 9/28 version,2024-08-17 07:13:40.236208,2024-08-17 07:13:40.236208
6fa320e7-dca8-4567-bca6-9f7280a44be4,affe7cf0-a0e5-4b08-8352-2a6eb3daf73b,middle section only,2024-08-17 07:15:12.998455,2024-08-17 07:15:12.998455
693dbff6-e9c0-477a-aef3-5b571a1b9481,5837b9c0-a583-4b44-ba5d-c7984efd42fc,completes 8/11 version,2024-08-17 07:15:59.585303,2024-08-17 07:15:59.585303
da7884be-1fc6-4fe1-883c-d3c533357670,f72933ee-abcd-4318-b08e-813ba042a0e3,dub version,2024-08-17 07:16:11.420975,2024-08-17 07:16:11.420975
24a8212c-3d79-44d2-9f7c-388593e3c5a6,0d9620a0-06c1-462a-bca3-6c3bb4f1251c,unfinished,2024-08-20 15:27:00.259873,2024-08-20 15:27:00.259873
0d77f21b-2eb3-4201-94b6-b3c6ecb08656,0a6276bb-aaac-49a6-b33e-da2342fb5cec,with Mike Dillon of Les Claypool's Flying Frog Brigade on percussion,2024-06-17 18:23:02.155401,2024-06-17 18:23:02.155401
dee122fb-1239-434b-8c28-d9f6c296e37b,f0817134-1011-49cb-b06c-f2408cbd4119,unfinished,2020-02-22 16:35:01.606328,2020-02-22 16:35:01.606328
5b520be7-4ce5-4cb0-9046-7c9259971027,04316062-957b-48af-82f9-0119fde6630b,unfinished,2020-02-22 16:35:02.557713,2020-02-22 16:35:02.557713
9172572c-560c-41d8-9f59-556414f90ebd,e1afe62d-bcd3-4264-b18e-c84bdb8caefe,LTP 3/12/22 (108 shows),2023-10-30 09:22:51.770966,2023-10-30 09:22:51.770966
a7ed05fa-5959-4ff1-a312-b6ab9dba980c,10cb6e22-3b23-49e1-823d-17ccec1473a3,unfinished,2020-02-22 16:35:03.334278,2020-02-22 16:35:03.334278
12050bde-84e1-4b04-ad8b-bf957621ae01,080337ed-b31c-4a95-a329-bb87df9abde0,completes 8/8 version,2020-02-22 16:35:03.382239,2020-02-22 16:35:03.382239
e99263be-2ad5-47f7-ab62-16aa7a93b55a,0a6276bb-aaac-49a6-b33e-da2342fb5cec,with Jay Lane of Les Claypool's Flying Frog Brigade on drums,2024-06-17 18:23:02.165394,2024-06-17 18:23:02.165394
